links,Year,date,titles,News,Location_appox,location,Latitude,Longitude
https://www.observerbd.com/news.php?id=202350,2019,15-Jun,Minor girl killed in Akhaura road accident,"Minor girl killed in Akhaura road accidentA minor girl was killed and two others people were injured in a road accident in Akhaura upazila of Brahmanbaria on Saturday.Daughter of Omar Faruk, deceased Ayesha Aktar, 2, was a resident of Gokarnaghat village in Sadar upazila.Dharkhar Police Outpost inspector Md Masud Alam Chowdhury confirmed the matter.A truck hit a CNG run auto-rickshaw on Cumilla-Sylhet highway around 1.00pm leaving three of its passengers injured. The injured were rushed to Brahmanbaria Sadar Hospital where on duty doctors declared Ayesha dead.GY ","Akhaura, Bangladesh","আখাউড়া, ব্রাহ্মণবাড়িয়া জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",23.8681221,91.2088835
https://www.observerbd.com/news.php?id=202249,2019,15-Jun,Schoolgirl killed in Noakhali road accident,"NOAKHALI, June 14: A schoolgirl was crushed under a covered van at Jibonpur area under Chhoyani Union in Begumganj Upazila of the district on Thursday morning.Deceased Tanjila Akhter Mitu, 12, was the daughter of Abdul Mannan of the area and a student of class seven at Chhoyani Model High School.Local sources said the girl was going to school when the van dashed her from behind, leaving her dead on the spot.Inspector (Investigation) of Begumganj Police Station Nur Alam said they recovered the body and sent it to morgue for an autopsy.Police seized the van but its driver managed to flee, he also said. ","Noakhali, Bangladesh","নোয়াখালী জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",22.5313205,91.1775744276286
https://www.observerbd.com/news.php?id=201077,2019,06-Jun,2 killed in Bagerhat road accident,"2 killed in Bagerhat road accidentTwo men were killed and two others injured in a road accident in Morelganj upazila of Bagerhat on Wednesday night.The deceased were identified as Swapan Saha, 25, son of Mahadeb Saha, and Shawon Khan, 24, son of Afzal Khan, of Pirojpur district.The accident took place around 8:30pm in Maheshpur area when two motorcycles hit each other leaving two dead on the spot and two others injured, said Morelganj Police Station officer-in-charge AKM Azizul Islam. The injured were taken to a local hospital. ","Pirojpur, Bangladesh","পিরোজপুর জেলা, বরিশাল বিভাগ, বাংলাদেশ",22.50956015,90.00725950308801
https://www.observerbd.com/news.php?id=201005,2019,04-Jun,4 killed in Sirajganj road accident,"4 killed in Sirajganj road accidentFour people were killed and 23 others injured in a road accident in Raiganj upazila of Sirajganj on Tuesday.The deceased were identified as Hamidul Islam, 34, Shahjahan Ali, 35, Fazlul Hoque, 35, of Sundarganj upzila in Gaibandha; and Ataur Rahman, 32, of Mithapukur upazila in Rangpur.Hatikumrul Highway Officer-in-Charge Abdul Kader Zilani said that fire service and policemen recovered the dead bodies after the Rangpur-bound bus from Gazipur plunged into the ditch in Tobariapara area around 4.00am.Police recovered the four bodies from the spot. The injured are undergoing treatment at local hospital.GY ","Raiganj, Bangladesh","Raiganj Bazar, Dhaka - Bogra Highway, সিরাজগঞ্জ, সিরাজগঞ্জ জেলা, রাজশাহী বিভাগ, 5481, বাংলাদেশ",24.5065261,89.5272173
https://www.observerbd.com/news.php?id=201002,2019,04-Jun,4 killed in Dhamrai road accident,"4 killed in Dhamrai road accidentAt least four people were killed and four others injured in a road accident Dhamrai Upazila in Dhaka on Monday evening.Two of the deceased were identified as Mehedi Hasan, 28, of Magura and Nazrul Islam, 27, of Rajbari. Dhamrai Police Station officer-in-charge Dipak Chandra Shaha said the accident took place on Dhaka-Aricha Highway when a passenger bus collided head-on with the pickup van.The accident killed four passengers of the pickup van on the spot and left four others injured. Two of the dead remain unidentified.On information, police seized the pickup van and recovered the bodies, said the OC.GY ","Dhamrai, Bangladesh","ধামরাই উপজেলা, ঢাকা জেলা, ঢাকা বিভাগ, 1350, বাংলাদেশ",23.920162,90.2108702
https://www.observerbd.com/news.php?id=199734,2019,27-May,Youth killed in road accident,"A youth was killed in a road accident in Sreepur upazila of Gazipur district on Monday. Son of late Arfan Ali, deceased Fakhrul Islam, 25, was a labourer. Fakhrul was travelling on  a soft drinks carrying vehicle. Suddenly, he fell off the vehicle on the road near Yasmin Gate at Beraiderchala around 11 am and was run over by another unknown vehicle, leaving him dead on the spot. Delwar Hossain, officer-in-charge of Mawna Highway Police Station confirmed the matter. LY	    ","Sreepur, Bangladesh","Sreepur, জামালপুর জেলা, ময়মনসিংহ বিভাগ, বাংলাদেশ",24.7973194,90.0216687
https://www.observerbd.com/news.php?id=199429,2019,25-May,Woman among 3 killed in road accident,"Woman among 3 killed in road accident Three people, including a woman, were killed after a truck rammed into a CNG-run auto-rickshaw in Bijoynagar upazila of Brahmanbaria district on Saturday afternoon.The deceased were identified as Abu Taher, Billal Uddin, and Shanta Saha.The incident took place in Satborgo area on the Dhaka-Sylhet hgihway, confirmed Islampur Police Outpost sub-inspector (SI) Md Siddique.  bdnews24.com adds: The autorickshaw was heading to Habiganj’s Madhobpur from Brahmanbaria when it collided with a truck travelling on the opposite direction, leaving one the spot. Six others suffered critical injuries and were taken to the Brahmanbaria Sadar Hospital, where doctors declared two of the victims dead, said Khatihata Highway Police OC Mohammed Hossain Sarkar.The four others have been sent to Dhaka for advanced treatment, said the OC.   ","Bijoynagar, Bangladesh","Bijoynagar Panir Tanker Goli, ফকিরাপুল, পল্টন, ঢাকা, ঢাকা জেলা, ঢাকা বিভাগ, 1230, বাংলাদেশ",23.7331035,90.4117655
https://www.observerbd.com/news.php?id=198641,2019,20-May,Six injured in Kalapara road accident,"KALAPARA, PATUAKHALI, May 19: Six persons were injured in a head-on collision between two motorcycles on Kalapara-Kuakata road at Mohammadpur area in Kalapara Upazila of the district on Saturday morning.Locals rescued them and rushed them to Kalapara Hospital first, but as their condition worsened, they were later admitted to Barishal Sher-e-Bangla Medical College Hospital. ","KALAPARA, Bangladesh","কলাপাড়া, পটুয়াখালী জেলা, বরিশাল বিভাগ, 8650, বাংলাদেশ",21.9860055,90.2232185
https://www.observerbd.com/news.php?id=198353,2019,18-May,6 killed in Bagerhat road accident,"6 killed in Bagerhat road accident At least six people were killed and 12 others in road accident in Fakirhat upazila of Bagerhat on Saturday morning.Two of the deceased were identified as Hekmat 50, and Farhad, 50.A Mollarhat-bound bus from Rupsha hit a roadside tree after its driver lost control over the steering in Kakdanga area around 9.00am, leaving five people dead on the spot, said police.The injured were taken to Fakirhat upazila health complex and Khulna Medical College and Hospital.Among the injured, one died at the health complex.Sheikh Abu Zahid, officer-in-charge of Fakirhat Police Station, confirmed the matter.GY ","Khulna, Bangladesh","খুলনা বিভাগ, বাংলাদেশ",22.9372087,89.2852741
https://www.observerbd.com/news.php?id=197617,2019,13-May,Man killed in Tongi road accident,"Man killed in Tongi road accidentAn unidentified man was killed in a road accident in Tongi Station Road area of Gazipur on Monday.A bus ran over the man, aged around 35, when he was crossing the road, leaving him dead on the spot, said Tongi West Police Station officer-in-charge Md. Emdadul Haque. Police recovered the body and sent it to Shaheed Taj Uddin Ahmed Medical College Hospital morgue for autopsy.GY/LY ","Tongi, Bangladesh","টঙ্গী, গাজীপুর জেলা, ঢাকা বিভাগ, 880, বাংলাদেশ",23.897429,90.4078742
https://www.observerbd.com/news.php?id=196616,2019,07-May,AIG Rowshan Ara dies in road accident in Congo,"AIG Rowshan Ara dies in road accident in CongoA Bangladeshi female police official, Rowshan Ara Begum, Additional Inspector General of Police, has died in a road crash in the Congolese capital Kinshasa, where she went to attend a medal parade to a UN peacekeeping mission there.Rowshan Ara Begum, Rector of Bangladesh Police Staff College and Additional Inspector General of Police, was killed in a collision between a civilian lorry and the vehicle carrying her and others on the way to a Medal Parade of the Bangladesh Police Unit (BANFPU), said Sohel Rana, Additional Inspector General (media).Superintendent of Police (commander) Farzana and two others were also injured in the accident.  Rowshan Ara began her career in the police force in February of 1988 and served in various capacities, including Assistant Police Commissioner of the Accounts Section, Reserve Office, Traffic Division and Training Unit of Dhaka Metropolitan Police.She was the first woman police officer in Bangladesh Police given the responsibility of a Superintendent of Police (SP) at the district level.She successfully performed her duty as the SP of Munshiganj district from 1998 to 2000. She later served in different units as Deputy Commissioner, Additional Commissioner and Acting Commissioner of Police.  In recognition of her work, Rowshan Ara was awarded the Anannya award in 1999.She served as a Crime Analysis Officer in a UN Peacekeeping Mission in Kosovo, and as Chief-of-Staff, UNMIS-UNPOL Peacekeeping Mission in Sudan. At the same time, she served as ex-officio President of Women's Network for UNMIS-UNPOL with a membership from 42 countries. She was also a recipient of UNMIK Medal and UNMIS Medal. ","Kinshasa, Bangladesh","Kinshasa, Mbanza Lemba, Lemba, Kinshasa, 31, République démocratique du Congo",-4.4325749,15.3127454
